purchase_id,invoice_number,date,employee,account,platform,category,product,unit_cost,qty,unit_price,total,product_id
683.0,211.0,2023-02-20 00:00:00,Marisa y Kuky,Caja Azul,,Cigarrillo,Philip Morris 20 Común 20,440,10,530,4400,263
684.0,211.0,2023-02-20 00:00:00,Marisa y Kuky,Caja Azul,,Cigarrillo,Philip Morris Convertible 12,290,10,380,2900,264
685.0,211.0,2023-02-20 00:00:00,Marisa y Kuky,Caja Azul,,Chocolate,Oblea Twit Arcor 20 grs,60,1,80,60,218
686.0,,2023-01-24 00:00:00,Marisa y Kuky,Caja,,Vino,Marquéz del Sur Blend Magnum 1125ml,450,13,550,5400,1521
687.0,212.0,2023-02-20 00:00:00,Marisa y Kuky,Caja,,Gaseosa,Coca Cola Retornable 1500ml,281.25,16,380,4500,617
688.0,212.0,2023-02-20 00:00:00,Marisa y Kuky,Caja,,Gaseosa,Coca Cola 2250ml,433.33,12,550,5199.96,634
689.0,212.0,2023-02-20 00:00:00,Marisa y Kuky,Caja,,Cigarrillo,Master Común 20,175,10,240,1750,259
690.0,212.0,2023-02-20 00:00:00,Marisa y Kuky,Caja,,Cigarrillo,Liverpool Green,175,10,240,1750,242
691.0,212.0,2023-02-20 00:00:00,Marisa y Kuky,Caja,,Cigarrillo,Liverpool 20 Box Rojo,175,10,240,1750,241
692.0,213.0,2023-02-20 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Yerba Mate Mañanita 500g,325.01,4,420,1300.04,1139
693.0,213.0,2023-02-20 00:00:00,Marisa y Kuky,Caja Azul,,Golosina,Topline Seven Vibrant Strawberry 14g,83.75,16,150,1340,701
694.0,213.0,2023-02-20 00:00:00,Marisa y Kuky,Caja Azul,,Golosina,Topline Seven X-plosive Mint 14g,83.75,16,150,1340,703
695.0,213.0,2023-02-20 00:00:00,Marisa y Kuky,Caja Azul,,Golosina,Topline Seven Atomic Strong 14g,83.75,16,150,1340,699
696.0,213.0,2023-02-20 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Si Diet 250 ml,234.99,6,350,1409.94,1112
697.0,213.0,2023-02-20 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Yerba Mate Playadito 500g,299,4,400,1196,1142
698.0,213.0,2023-02-20 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Yerba Romance 500g,315,4,450,1260,1151
699.0,213.0,2023-02-20 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Yerba Rosamonte Plus 500 grs,299.17,3,450,897.51,1152
700.0,214.0,2023-02-20 00:00:00,Marisa y Kuky,Caja Azul,,Snack,Rex  Sabor Original 75 grs,129.91,5,200,649.55,1357
701.0,214.0,2023-02-20 00:00:00,Marisa y Kuky,Caja Azul,,Galletita,9 de Oro Salada  200g,109.9,3,200,329.7,513
702.0,214.0,2023-02-20 00:00:00,Marisa y Kuky,Caja Azul,,Galletita,9 de Oro Azucarados 200g,109.9,3,200,329.7,510
703.0,214.0,2023-02-20 00:00:00,Marisa y Kuky,Caja Azul,,Galletita,9 de Oro Agridulce  200g,109.9,3,200,329.7,506
704.0,214.0,2023-02-20 00:00:00,Marisa y Kuky,Caja Azul,,Galletita,Maná Rellena Vainilla 152g,165,3,250,495,535
705.0,214.0,2023-02-20 00:00:00,Marisa y Kuky,Caja Azul,,Galletita,Maná Rellena Chocolate 152g,165,3,250,495,533
706.0,214.0,2023-02-20 00:00:00,Marisa y Kuky,Caja Azul,,Galletita,Polvorita Sabor Vainilla 81g,65,3,100,195,562
707.0,214.0,2023-02-20 00:00:00,Marisa y Kuky,Caja Azul,,,Polvorita Sabor Frutilla y Fresa 81 grs,65,3,100,195,
708.0,214.0,2023-02-20 00:00:00,Marisa y Kuky,Caja Azul,,,Polvorita Sabor Vainilla con Chocolate 81 grs,65,3,100,195,
709.0,215.0,2023-02-20 00:00:00,Marisa y Kuky,Caja Azul,,Galletita,Sonrisas 108g,139.9,3,200,419.7,570
710.0,215.0,2023-02-20 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Café Instantáneo La Virginia Suave 100 grs,488.34,3,650,1465.02,969
711.0,215.0,2023-02-20 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Chocolate Nesquik  Extra Cacao 300 grs,316.75,3,450,950.25,984
712.0,215.0,2023-02-20 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Dulce de Leche Ilolay Clásico 405 grs,289,3,450,867,998
713.0,215.0,2023-02-20 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Café La Virginia 5g,25.35,40,40,1014,972
714.0,215.0,2023-02-20 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Café La Morenita 5g,23.5,20,40,470,970
715.0,215.0,2023-02-20 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Boldo La Morenita ,9,60,20,540,967
716.0,215.0,2023-02-20 00:00:00,Marisa y Kuky,Caja Azul,,Snack,Kesitas Bagley  75 grs,132.5,5,200,662.5,1330
717.0,215.0,2023-02-20 00:00:00,Marisa y Kuky,Caja Azul,,Lácteos,Queso Rallado Manfrey 40 grs,169,6,250,1014,820
718.0,216.0,2023-02-21 00:00:00,Marisa y Kuky,Caja Azul,,Snack,Saladix 25g Jamón,92.7,6,150,556.2,1361
719.0,216.0,2023-02-21 00:00:00,Marisa y Kuky,Caja Azul,,Snack,Saladix Pizza 30g,92.7,6,150,556.2,1365
720.0,216.0,2023-02-21 00:00:00,Marisa y Kuky,Caja Azul,,Snack,Saladix 25g Calabresa,92.7,6,150,556.2,1360
721.0,216.0,2023-02-21 00:00:00,Marisa y Kuky,Caja Azul,,Lácteos,Leche Chocolatada Ilolay Kids 1 L,259.9,12,350,3118.8,794
722.0,216.0,2023-02-21 00:00:00,Marisa y Kuky,Caja Azul,,Lácteos,Leche Entera Ilolay 1 L,179,24,300,4296,801
723.0,216.0,2023-02-21 00:00:00,Marisa y Kuky,Caja Azul,,Regalería,Botella Decorativa con Tapa 1 L,500,2,650,1000,1259
724.0,217.0,2023-02-21 00:00:00,Marisa y Kuky,Kuky y Marisa,,Librería,Pouch Carnets  67x98 mm +76x110 mm + 90x130 mm,24.52,300,150,7356,906
725.0,217.0,2023-02-21 00:00:00,Marisa y Kuky,Kuky y Marisa,,Librería,Pouch A4 225 mm x 303 mm,116.71,20,300,2334.2,905
726.0,217.0,2023-02-21 00:00:00,Marisa y Kuky,Kuky y Marisa,,Librería,Pouch Oficio 225 mm x 362 mm,110.22,20,400,2204.4,907
727.0,217.0,2023-02-21 00:00:00,Marisa y Kuky,Kuky y Marisa,,Librería,Pouch A3 310 mm x 440 mm,188.54,20,500,3770.8,904
728.0,218.0,2023-02-21 00:00:00,Fausto,Caja Azul,,Snack,Papas Clásicas Quento 100 grs,270,6,350,1620,1346
729.0,218.0,2023-02-21 00:00:00,Fausto,Caja Azul,,Aperitivo,Fernet Branca 450ml,1162.23,12,1500,13946.76,61
730.0,219.0,2023-02-22 00:00:00,Fausto,Caja,,Snack,Lay's Clásicas 145g,576.92,5,730,2884.6,1334
731.0,219.0,2023-02-22 00:00:00,Fausto,Caja,,Snack,Lay's Clásicas 94g,384.61,5,500,1923.05,1337
732.0,219.0,2023-02-22 00:00:00,Fausto,Caja,,Snack,Lay's Clásicas 45g,192.3,5,250,961.5,1336
733.0,220.0,2023-02-22 00:00:00,Fausto,Caja,,Mercadito,Chimichurri Sabor Ahumado Vanoli 190g,149.05,6,200,894.3,981
734.0,220.0,2023-02-22 00:00:00,Fausto,Caja,,Mercadito,Salsa de Soja Vanoli 190g,159.15,6,200,954.9,1109
735.0,221.0,2023-02-22 00:00:00,Fausto,Caja,Log In,Carga,Carga Virtual,,1,1,0,96
736.0,222.0,2023-02-22 00:00:00,Fausto,Caja,Log In,Carga,Carga Virtual,,1,1,0,96
737.0,223.0,2023-02-23 00:00:00,Fausto,Caja,,Chocolate,Tatín Blanco Triple 1,76.96,9,100,692.64,227
738.0,223.0,2023-02-23 00:00:00,Fausto,Caja,,Chocolate,Tatín Blanco Simple 1,56.43,8,80,451.44,226
739.0,223.0,2023-02-23 00:00:00,Fausto,Caja,,Chocolate,"Bagley Negro Triple 3,0 1",138.52,6,130,831.12,180
740.0,223.0,2023-02-23 00:00:00,Fausto,Caja,,Chocolate,Alfajor Bonobon 3 ,138.52,6,180,831.12,169
741.0,223.0,2023-02-23 00:00:00,Fausto,Caja,,Chocolate,Alfajor Block 60g,138.52,6,180,831.12,168
742.0,224.0,2023-02-23 00:00:00,Fausto,Caja,,Cigarrillo,Lucky Strike  Común 12 ,280,10,350,2800,248
743.0,224.0,2023-02-23 00:00:00,Fausto,Caja,,Cigarrillo,Rothmans Red Ks 20,360,10,430,3600,270
744.0,225.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Cerveza,Amstel  473ml,191.66,24,270,4599.84,129
745.0,225.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Cerveza,Brahma Dorada Lata 473 cm3,187.5,24,260,4500,115
746.0,225.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Cerveza,Imperial Golden  473ml,212.5,24,300,5100,148
747.0,225.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Cerveza,Miller  473ml,235.41,24,330,5649.84,150
748.0,225.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Vino,Viñas de Balbo 1125ml,430,12,580,5160,1535
749.0,225.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Gaseosa,Coca Cola 2250ml,425,12,550,5100,634
750.0,225.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Gaseosa,Fanta 2250ml,425,6,550,2550,636
751.0,225.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Gaseosa,Sprite  2250ml,425,6,550,2550,637
752.0,226.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Snack,Kesitas Bagley  75 grs,132.5,4,200,530,1330
753.0,226.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Polenta Morixe 500 grs,85.62,5,120,428.1,1090
754.0,226.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Fideos Codito Canale 500 grs,144.99,3,200,434.97,1018
755.0,226.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Fideos Mostacholes La Providencia 500 grs,132.5,3,200,397.5,1019
756.0,226.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Fideos Tirabuzones Canale 500 grs,144.99,3,200,434.97,1023
757.0,226.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Fideos Tallarines Canale 500 grs,144.99,8,200,1159.92,1022
758.0,201.0,2023-02-16 00:00:00,Marisa y Kuky,Caja,,Agua Saborizada,Aquarius Pera 2250ml,291.66,6,400,1749.96,23
759.0,226.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Cerveza,Imperial Golden Retornable 1000ml,395.83,12,550,4749.96,127
760.0,226.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Cerveza,Quilmes Bajo Cero Retornable 1000ml,358.33,12,450,4299.96,142
761.0,227.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Jugo,Jugo Arcor Naranja 18 grs,41.64,18,70,749.52,749
762.0,227.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Jugo,Arcor Durazno 18 grs,41.64,18,70,749.52,723
763.0,227.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Jugo,Arcor Ananá 18 grs,41.64,18,70,749.52,722
764.0,227.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Café La Morenita 5g,23.49,20,40,469.8,970
765.0,227.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Jugo,Baggio Pronto Mix Frutal 1000ml,245,8,380,1960,735
766.0,227.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Jugo,Baggio Pronto Durazno 1000ml,245,8,380,1960,731
767.0,227.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Puré de Tomate La Huerta 210g,89,6,150,534,1094
768.0,227.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Lácteos,Queso  Rallado La Quesera 40 grs,96.5,10,150,965,813
769.0,227.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Librería,Biromes Candela Negra Trazo Medio,15.63,50,100,781.5,845
770.0,228.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Farmacia,Azufre en Barra ,30,15,70,450,368
771.0,228.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Azúcar La Estrella 1 Kg,268,10,360,2680,960
772.0,228.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Mayonesa Natura 125ml,109,10,200,1090,1060
773.0,228.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Puré de Tomate La Huerta 530 grs,152,6,250,912,1095
774.0,228.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Arroz Largo Fino María 1000g,160,10,250,1600,951
775.0,228.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Aperitivo,"Terma Pomelo Rosado Peperina y Coriandro 1,35 L",237,3,350,711,71
776.0,228.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Aperitivo,"Terma Citrus Hierbabuena y Enebro 1,35 L",169,3,350,507,69
777.0,228.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Aceite de Girasol Morixe 900 ml,399,6,550,2394,939
778.0,228.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Cotillón,Velas La Promesa x 4,62,10,150,620,303
779.0,229.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Regalería,Vaso de Boca Juniors,550,2,700,1100,1304
780.0,229.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Regalería,Vaso de River Plate,550,2,700,1100,1305
781.0,229.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Agua Saborizada,Baggio Fresh Naranja 1500ml,179,18,280,3222,27
782.0,229.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Panificado,Pre-Pizza 1u,100,10,150,1000,1242
783.0,229.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Carga,Carga Virtual,1,10000,1,10000,96
784.0,229.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Golosina,Chicle Globo  Fierita ,4,100,10,400,658
785.0,230.0,2023-02-26 00:00:00,Marisa y Kuky,Caja Azul,Log In,Carga,Carga Virtual,1,10000,1,10000,96
786.0,231.0,2023-02-26 00:00:00,Marisa y Kuky,Caja Azul,,Jugo,Tang Multifruta 15 grs,45,20,70,900,759
787.0,231.0,2023-02-26 00:00:00,Marisa y Kuky,Caja Azul,,Jugo,Tang Naranja Mango  15 grs,45,20,70,900,763
788.0,231.0,2023-02-26 00:00:00,Marisa y Kuky,Caja Azul,,Jugo,Tang Naranja Dulce 18g,45,20,70,900,762
789.0,231.0,2023-02-26 00:00:00,Marisa y Kuky,Caja Azul,,Jugo,Tang Pomelo Rosado 15 grs,45,20,70,900,764
790.0,231.0,2023-02-26 00:00:00,Marisa y Kuky,Caja Azul,,Jugo,Tang Manzana 18 grs,45,20,70,900,757
791.0,231.0,2023-02-26 00:00:00,Marisa y Kuky,Caja Azul,,Galletita ,Criollitas Más Grandes  169 grs,135,6,200,810,589
792.0,231.0,2023-02-26 00:00:00,Marisa y Kuky,Caja Azul,,Galletita,Criollitas Bagley Pack Familiar x 3 300g,228,6,330,1368,518
793.0,232.0,2023-02-26 00:00:00,Marisa y Kuky,Caja Azul,,Galletita,Merengadas 88g,121,5,250,605,541
794.0,232.0,2023-02-26 00:00:00,Marisa y Kuky,Caja Azul,,Galletita,Traviata Sabor Original x 3 303 grs,172,6,330,1032,574
795.0,232.0,2023-02-26 00:00:00,Marisa y Kuky,Caja Azul,,Galletita,Traviata Sabor Original 101 grs,101,17,150,1717,573
796.0,232.0,2023-02-26 00:00:00,Marisa y Kuky,Caja Azul,,Galletita,Trío Pepas 200g,120,5,180,600,575
797.0,232.0,2023-02-26 00:00:00,Marisa y Kuky,Caja Azul,,Galletita,Macucas Sabor Chocolate 110 grs,84.2,5,150,421,529
798.0,232.0,2023-02-26 00:00:00,Marisa y Kuky,Caja Azul,,Galletita,Oreo con Cacao 118g,165,6,250,990,553
799.0,232.0,2023-02-26 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Sal Fina Celusal 500 grs,89.99,3,150,269.97,1104
800.0,232.0,2023-02-26 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Vinagre de Alcohol Menoyo 250 ml,68.99,6,150,413.93999999999994,1130
801.0,232.0,2023-02-26 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Vinagre de Alcohol Menoyo 1 L,188,3,300,564,1129
802.0,233.0,2023-02-27 00:00:00,Marisa y Kuky,Caja Azul,,Lácteos,Leche Nido Forti Grow 800 grs,594,12,800,7128,808
803.0,234.0,2023-02-27 00:00:00,Fausto,Caja,,Golosina,Gomitas Grandes Mogul 35g,80,8,100,640,675
804.0,234.0,2023-02-27 00:00:00,Fausto,Caja,,Cigarrillo,Marlboro Box 20,640,10,730,6400,256
805.0,234.0,2023-02-27 00:00:00,Fausto,Caja,,Cigarrillo,Philip Morris  Común 12,320,10,380,3200,261
806.0,234.0,2023-02-27 00:00:00,Fausto,Caja,,Cigarrillo,Marlboro  Común 12,360,10,430,3600,254
807.0,234.0,2023-02-27 00:00:00,Fausto,Caja,,Cigarrillo,Philip Morris 20 Común 20,500,10,580,5000,263
808.0,235.0,2023-02-27 00:00:00,Marisa y Kuky,Caja Azul,,Gaseosa,Secco Pomelo 3000ml,265.62,4,350,1062.48,631
809.0,235.0,2023-02-27 00:00:00,Marisa y Kuky,Caja Azul,,Gaseosa,Secco Pomelo Intenso 3000ml,265.62,4,350,1062.48,632
810.0,235.0,2023-02-27 00:00:00,Marisa y Kuky,Caja Azul,,Soda,Soda Vitalissima 2000ml,156.24,14,230,2187.36,1405
811.0,235.0,2023-02-27 00:00:00,Marisa y Kuky,Caja Azul,,Vino,Toro Tinto Tetra 1000ml ,376.13,12,430,4513.56,1530
812.0,236.0,2023-02-27 00:00:00,Marisa y Kuky,Caja Azul,,Varios,Tarjeta Sube,600,10,900,6000,1484
813.0,237.0,2023-02-27 00:00:00,Marisa y Kuky,Caja Azul,,Panificado,Alfajores de Maizena x 6 unidades,150,8,250,1200,1216
814.0,238.0,2023-02-28 00:00:00,Marisa y Kuky,Caja,,Galletita,Vainillas Mauri 80 grs,84.35,12,150,1012.2,579
815.0,238.0,2023-02-28 00:00:00,Marisa y Kuky,Caja,,Vino,"Toro Tinto 1,125 ml",400,6,550,2400,1529
816.0,239.0,2023-02-28 00:00:00,Marisa y Kuky,Caja,Claro,Carga,Carga Virtual,,2000,1,0,96
817.0,240.0,2023-02-28 00:00:00,Marisa y Kuky,Caja Azul,Log In,Carga,Carga Virtual,,10000,1,10000,96
818.0,241.0,2023-03-01 00:00:00,Fausto,Caja Azul,,Golosina,Caramelos 1,6.5,542,10,3523,652
819.0,241.0,2023-03-01 00:00:00,Fausto,Caja Azul,,Golosina,"Alka Strong 3,27 grs",32,12,100,384,646
820.0,241.0,2023-03-01 00:00:00,Fausto,Caja Azul,,Golosina,Caramelos Alka ,2.39,292,3,697.88,653
821.0,241.0,2023-03-01 00:00:00,Fausto,Caja Azul,,Snack,Semillas de Girasol Tostadas y Saladas 40 grs,38,20,80,760,1366
822.0,241.0,2023-03-01 00:00:00,Fausto,Caja Azul,,Chocolate,Cofler Graffiti Blanco 45 grs,125,11,200,1375,200
823.0,241.0,2023-03-01 00:00:00,Fausto,Caja Azul,,Chocolate,Cofler Graffiti Negro 45 grs,125,12,200,1500,201
824.0,242.0,2023-03-01 00:00:00,Fausto,Caja Azul,,Galletita,Surtido Bagley 398g,272.78,7,400,1909.46,572
825.0,242.0,2023-03-01 00:00:00,Fausto,Caja Azul,,Galletita,Diversión Arcor 398g,241.09,7,400,1687.63,521
826.0,243.0,2023-03-01 00:00:00,Fausto,Caja Azul,,jugo,Baggio Pronto Mix Frutal 200 ml,83.88,2,150,167.76,736
827.0,243.0,2023-03-01 00:00:00,Fausto,Caja Azul,,Jugo,Baggio Pronto Durazno 200ml,83.88,18,150,1509.84,732
828.0,243.0,2023-03-01 00:00:00,Fausto,Caja Azul,,Jugo,Baggio Pronto Multifruta 200ml,83.88,18,150,1509.84,738
829.0,244.0,2023-03-01 00:00:00,Fausto,Caja,,Agua Saborizada,Baggio Fresh Naranja 1500ml,180,6,280,1080,27
830.0,244.0,2023-03-01 00:00:00,Fausto,Caja,,Agua Saborizada,Baggio Fresh Naranja 1500ml,180,6,280,1080,27
831.0,245.0,2023-03-01 00:00:00,Fausto,Caja Azul,,Gaseosa,Coca Cola Retornable 1500ml,287.5,16,400,4600,617
832.0,246.0,2023-03-02 00:00:00,Fausto,Caja,,Lácteos,Yogurt Entero Tops Tregar con Copos 164 grs,168.33,5,250,841.65,824
833.0,246.0,2023-03-02 00:00:00,Fausto,Caja,,Lácteos,Arroz con leche Clásico 180 grs,138.46,5,180,692.3,781
834.0,246.0,2023-03-02 00:00:00,Fausto,Caja,,Lácteos,Queso Crema Tregar 190g,345.75,4,450,1383,818
835.0,246.0,2023-03-02 00:00:00,Fausto,Caja,,Pastas,Ravioles con Ricota DeViano 500g,312,4,430,1248,1252
836.0,247.0,2023-03-02 00:00:00,Marisa y Kuky,Caja Azul,,Cigarrillo,Lucky Strike  Convertible 12,280,10,350,2800,250
837.0,247.0,2023-03-02 00:00:00,Marisa y Kuky,Caja Azul,,Cigarrillo,Lucky Strike  Convertible Box 20,490,10,580,4900,251
838.0,248.0,2023-03-03 00:00:00,Marisa y Kuky,Caja,Log In,Carga,Carga Virtual,,10000,1,0,96
839.0,249.0,2023-03-03 00:00:00,Marisa y Kuky,Caja Azul,,Cerveza,Frapera Plática Brahma roja,1200,1,1600,1200,121
840.0,249.0,2023-03-03 00:00:00,Marisa y Kuky,Caja Azul,,Cerveza,FRAPERA BUDWEISSER METAL,2800,2,3500,5600,119
841.0,249.0,2023-03-03 00:00:00,Marisa y Kuky,Caja Azul,,Cerveza,Frapera Metal Corona,3600,1,4200,3600,120
842.0,249.0,2023-03-03 00:00:00,Marisa y Kuky,Caja Azul,,Cerveza,Stella Artois Belgium 410 cm3,234.59,24,400,5630.16,155
843.0,250.0,2023-03-03 00:00:00,Marisa y Kuky,Kuky y Marisa,,Farmacia,Gripaben Té Descongestivo Granulado Miel  y Limón 5 grs ,180,100,250,18000,395
844.0,250.0,2023-03-03 00:00:00,Marisa y Kuky,Kuky y Marisa,,Farmacia,Curitas Transpiel x 10,11,140,30,1540,383
845.0,250.0,2023-03-03 00:00:00,Marisa y Kuky,Kuky y Marisa,,Farmacia,Alikal Clásico ,95.19,30,150,2855.7,363
846.0,250.0,2023-03-03 00:00:00,Marisa y Kuky,Kuky y Marisa,,Farmacia,Uvasal Naranja 5g,59.09,30,100,1772.7,479
847.0,250.0,2023-03-03 00:00:00,Marisa y Kuky,Kuky y Marisa,,Farmacia,Ibu 400 ISA 1,35,60,50,2100,397
848.0,250.0,2023-03-03 00:00:00,Marisa y Kuky,Kuky y Marisa,,Farmacia,Ibupirac Plus Maxx 10 comprimidos,20.6,20,50,412,402
849.0,250.0,2023-03-03 00:00:00,Marisa y Kuky,Kuky y Marisa,,Farmacia,Paracetamol ISA 500mg 1,20.6,60,30,1236,447
850.0,250.0,2023-03-03 00:00:00,Marisa y Kuky,Kuky y Marisa,,Farmacia,Ibupirac Fem Analgésico Antiespasmódico,29.22,20,40,584.4,400
851.0,250.0,2023-03-03 00:00:00,Marisa y Kuky,Kuky y Marisa,,Farmacia,Treg Omeprazol 20 mg x 15 cápsulas,26.5,30,40,795,477
852.0,250.0,2023-03-03 00:00:00,Marisa y Kuky,Kuky y Marisa,,Farmacia,Geniol Forte x 16 comprimidos,36.5,32,50,1168,392
853.0,251.0,2023-03-03 00:00:00,Marisa y Kuky,Kuky y Marisa,,Farmacia,Pastillas de Carbón Activado Eczane x 10 comprimidos,35.3,50,50,1765,449
854.0,252.0,2023-03-03 00:00:00,Marisa y Kuky,Caja,Log In,Carga,Carga Virtual,,1,1,0,96
855.0,253.0,2023-03-03 00:00:00,Marisa y Kuky,Kuky y Marisa,,Regalería,Tarro para Galletitas 1800 ml,500,1,600,500,1300
856.0,253.0,2023-03-03 00:00:00,Marisa y Kuky,Kuky y Marisa,,Regalería,Tarro para Cereales 1800 ml,500,1,600,500,1299
857.0,253.0,2023-03-03 00:00:00,Marisa y Kuky,Kuky y Marisa,,Regalería,Tarro para Azúcar 1800 ml,500,1,600,500,1298
858.0,253.0,2023-03-03 00:00:00,Marisa y Kuky,Kuky y Marisa,,Regalería,Tarro para Yerba 1800 ml,500,1,600,500,1301
859.0,254.0,2023-03-04 00:00:00,Marisa y Kuky,Caja Azul,,Mercadito,Bicarbonato de Sodio 25 grs Dos Anclas,56.33,30,100,1689.9,964
860.0,254.0,2023-03-04 00:00:00,Marisa y Kuky,Caja Azul,,Jugo,Baggio Fresh Mix Frutal 1500ml,188.33,6,280,1129.98,727
861.0,254.0,2023-03-04 00:00:00,Marisa y Kuky,Caja Azul,,Jugo,Baggio Fresh Manzana Liviano 1500ml,188.33,6,250,1129.98,725
862.0,226.0,2023-02-25 00:00:00,Marisa y Kuky,Caja Azul,,Agua Saborizada,Aquarius Pomelo Rosado 2250ml,333.33,18,450,5999.94,26
863.0,255.0,2023-03-04 00:00:00,Marisa y Kuky,Caja Azul,,Agua Saborizada,Aquarius Pomelo Rosado 2250ml,333.33,6,450,1999.98,26
864.0,255.0,2023-03-04 00:00:00,Marisa y Kuky,Caja Azul,,Cerveza,Miller  473ml,208,6,330,1248,150
865.0,255.0,2023-03-04 00:00:00,Marisa y Kuky,Caja Azul,,Cerveza,Amstel  473ml,208,6,270,1248,129
866.0,255.0,2023-03-04 00:00:00,Marisa y Kuky,Caja Azul,,Cerveza,Schneider  473ml,208,6,270,1248,111
867.0,255.0,2023-03-04 00:00:00,Marisa y Kuky,Caja Azul,,Cerveza,Imperial Golden  473ml,208,6,300,1248,148
868.0,256.0,2023-03-04 00:00:00,Fausto,Caja,,Chocolate,Fel Fort Dos Corazones 26g,90.65,20,150,1813,206
869.0,256.0,2023-03-04 00:00:00,Fausto,Caja,,Chocolate,Mantecol Clásico 111g,285,6,380,1710,216
870.0,257.0,2023-03-04 00:00:00,Fausto,Caja Azul,,Panificado,Pre-Pizza 1u,100,5,150,500,1242
871.0,258.0,2023-03-05 00:00:00,Fausto,Caja Azul,,Golosina,Caramelos Alka ,2.8,400,5,1120,653
872.0,258.0,2023-03-05 00:00:00,Fausto,Caja Azul,,Cerveza,Brahma  473ml,218,24,280,5232,132
873.0,258.0,2023-03-05 00:00:00,Fausto,Caja Azul,,Gaseosa,Coca Cola 2250ml,410,24,550,9840,634
874.0,258.0,2023-03-05 00:00:00,Fausto,Caja Azul,,Mercadito,Detergente Magistral Pureza Activa 500 ml,389,3,500,1167,994
875.0,258.0,2023-03-05 00:00:00,Fausto,Caja Azul,,Mercadito,Papel Higiénico Bonux x 4 rollos x 80 mtrs c/u,123.74,40,180,4949.6,1076
876.0,258.0,2023-03-05 00:00:00,Fausto,Caja Azul,,Mercadito,Rollos de Cocina Bonux x 3 x 50 paños,76.33,24,120,1831.92,1100
