Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
Código,Categoría,Producto,Precio Costo,Precio Unitario,ID
7790119002370,Espumante,1888 Sidra 750ml,525,700,1
7790310984277,Snack,3D 151g,300,400,2
7790310984253,Snack,3D 47g,123,200,3
7790310984260,Snack,3D Original Queso 95 grs,238.47,320,4
7791813777038,Gaseosa,7up 500 ml,95,130,5
7791813777021,Gaseosa,7up Lata 354ml,90,130,6
7792200000128,Galletita,9 de Oro Agridulce  200g,153.58,250,7
7792200000319,Galletita,9 de Oro Azucarados 200g,153.58,250,8
7792200000159,Galletita,9 de Oro Salada  200g,153.58,250,9
7797470005514,Mercadito,Aceite  de Girasol Marolio 900cc,242,500,10
7794870000057,Mercadito,Aceite  de Girasol Valderey  900 ml,443,550,1098
7798316700808,Mercadito,Aceite  Legítimo de Girasol 900 ml,299,550,1155
7500435012119,Farmacia,Acondicionador Pantene Restauración 10 ml,11,50,13
7793640215486,Farmacia,Actron Ibuprofeno 400 mg,44.5,80,14
7790895643866,Jugo,Ades Frutas Tropicales 1000ml,360,450,15
7790895643835,Jugo,Ades Manzana 1000ml,360,450,16
7790895643804,Jugo,Ades Soja Ananá 1000ml,360,450,17
7794122013071,Varios,Adhesivo de Contacto POXI-ran 1,359,600,18
76625297088,Librería,Adhesivo Vinilico Acuarel 50g,45,200,19
7791911246825,Librería,AFICHE 1 ,120.85,150,20
AGUACALIENTE,Agua,Agua caliente 1,56,100,21
7794870000293,Mercadito,Aceite Alsamar 900 cc,409.99,550,909
7790199603931,Mercadito,Aceite de Girasol Morixe 900 ml,399,550,1020
7798065733454,Agua,Agua mineral  Sierra de los Padres  600ml,60,100,24
7790895647703,Agua,Agua Mineral Benedictino 2 L,150,280,25
7792758251508,Agua,"Agua Mineral Bio Sports 1,5L",101.563,150,26
7792758260500,Soda,Agua Mineral con Gas Bio Sports 500 cc,62.5,100,27
7792758250501,Agua,Agua Mineral H2O 500ml,56,100,28
7798113301611,Agua,Agua Mineral Natural Villamanaos 2000ml,73,150,29
7798065730040,Agua,Agua Mineral Secco 500ml,56,100,30
7790895647741,Agua,Agua Mineral sin Gas Benedictino 600cc ,65,180,31
7790315000149,Agua,"Agua Mineral Villa del Sur 1,65ml",76,150,32
7798178040104,Agua,Agua Vitalíssima 500 ml,55.333,100,33
7798164280019,Agua,Aguas de Las Misiones 500ml,56,100,34
7792180137937,Mercadito,Aceite de Girasol Pureza 900ml,410,600,11
7790240017045,Vino,Alaris Malbec 750ml,630,750,36
7798014062376,Farmacia,Alcohol Etílico Dismar 500ml,128,170,37
ALFILERES,Mercería,Alfileres cabeza metalizada 1,188,250,38
7794640170874,Farmacia,"Alikal 4,5g",68,150,39
7794640170850,Farmacia,Alikal Clásico ,95.19,150,40
7790240042108,Vino,Alma Mora Malbec 750ml,850,950,41
7790380040293,Chocolate,Alteza Chocolate Taza 90g,128,450,42
7790950000160,Aperitivo,Americano Gancia 950 ml ,699,1100,43
7790040139282,Galletita,Amor 108g,190.35,280,44
7793147570347,Cerveza,Salta  473ml,128,190,636
7790950138870,Aperitivo,Americano Gancia Americano 1250ml,850,1550,292
7798014062031,Farmacia,Apósitos Protectores,10,20,47
7798187653425,Farmacia,Apósitos Protectores Plásticos ,16,30,48
7790036975405,Agua Saborizada,Baggio Fresh Manzana Liviano 200ml,49,70,70
7790036975412,Agua Saborizada,Baggio Fresh Naranja Liviano 200ml,49,70,74
7798065730330,Agua Saborizada,Sierra de Los Padres Naranja 500ml,73,100,664
7790036975405,Agua Saborizada,Sierra de Los Padres Pomelo 500ml,73,100,668
7790580129699,Jugo,Arcor Ananá 18 grs,45,70,53
7790580129927,Jugo,Arcor Durazno 18 grs,45,70,54
7790580133573,Chocolate,Arcor Milk Sorpresa 264g,101,250,55
7798169800663,Snack,Aritos Frutados Lasfor 160g,112,180,56
7793913000481,Lácteos,Arroz con leche Clásico 180 grs,138.46,180,57
7793913000559,Lácteos,Arroz con leche con dulce de leche 180 grs,138.46,180,58
7792180138378,Mercadito,Aceite Mezcla Florencia 750ml,165,220,12
7797470197691,Mercadito,Agua Lavandina Esencial  1000ml,113,150,22
7798238110204,Mercadito,Agua Lavandina Limpiadín 1L,72.42,200,882
7793699045959,Mercadito,Agua Lavandina Sedilé,67,100,23
7793640217985,Farmacia,Aspirinetas,5,10,63
7794980901251,Mercadito,Ají Molido Yuspe 25g,49.11,150,1063
7794980939131,Mercadito,Ajo Triturado Yuspe 50g,97.03,150,35
7790070411839,Mercadito,Arroz Gallo Oro 500g,105,140,59
7790036948294,Lácteos,Baggio Chocolatada Latte 1 L,205,330,67
7790036972602,Lácteos,Baggio Chocolatada Latte 200ml,74.82833,120,68
7798062544701,Agua Saborizada,Levité Naranja 1000ml,90,120,387
7792758372111,Agua Saborizada,"Bio Balance Manzana 1,5L",0,150,99
7790315101327,Agua Saborizada,Levité Ananá 2250ml,175,250,384
7790315101099,Agua Saborizada,Levité Manzana  2500ml,204,250,385
7790315000880,Agua Saborizada,Levité Manzana 2250ml,175,260,386
7798062540291,Agua Saborizada,Levité Naranja 2250ml,175,260,388
7798062540284,Agua Saborizada,Levité Pomelo 2250ml,171,260,389
7790036000343,Jugo,Baggio Pronto Durazno 1000ml,311.75,430,76
7790036000589,Jugo,Baggio Pronto Durazno 200ml,95.84,150,77
7790036000336,Jugo,Baggio Pronto Manzana 1 litro,311.75,430,78
7790036000572,Jugo,Baggio Pronto Manzana 200ml,95.84,150,79
7790036000367,Jugo,Baggio Pronto Mix Frutal 1000ml,311.75,430,80
7790036000466,Jugo,Baggio Pronto Multifruta 1000ml,311.75,430,81
7790036000619,Jugo,Baggio Pronto Multifruta 200ml,95.84,150,82
7790036000565,Jugo,Baggio Pronto Naranja 200ml,95.84,150,83
7790036000596,Jugo,Baggio Pronto Pera 200ml,95.84,150,84
7790040375000,Chocolate,"Bagley Negro Triple 3,0 1",114,200,85
7798362410195,Varios,Barbijos 1,75,100,86
7792170001118,Snack,Barritas de Cereal Chispas 30 grs Quaker,61.95,100,87
7792170555086,Snack,Barritas de Cereal Frutilla 30 grs Quaker,61.95,100,88
7792170001101,Snack,Barritas de Cereal Mousse de Chocolate 30 grs Quaker,61.95,100,89
7793640000747,Farmacia,Bayaspirina 500mg 1,23,30,90
77969101,Golosina,Beldent Fresh Sparks Chicle Globo 10 grs,63,150,91
77969118,Golosina,Beldent Fresh Sparks Frutilla 10 grs,63,150,92
77969071,Golosina,Beldent Fresh Sparks Menta 10 grs,63,150,93
77969088,Golosina,Beldent Fresh Sparks Menta Fuerte 10 grs,63,150,94
77969095,Golosina,Beldent Fresh SparksMentol  10 grs,62.5,150,95
7790895648564,Agua,Agua Mineral Sin Gas Benedictino 3L,120,350,96
