sales_id,invoice_number,date,employee,payment_type,platform,qty,total,product_id
15759,10891,2023-06-18,Fausto,Efectivo, ,1,300.0,58
15947,11035,2023-06-22,Fausto,Efectivo, ,1,300.0,58
16014,11084,2023-06-23,Marisa y Kuky,Efectivo, ,1,300.0,58
16464,11401,2023-07-01,Fausto,Efectivo, ,1,300.0,58
16912,11720,2023-07-07,Marisa y Kuky,Efectivo, ,1,300.0,58
17056,11824,2023-07-10,Marisa y Kuky,Efectivo, ,1,300.0,58
17828,12342,2023-07-23,Marisa y Kuky,Efectivo, ,1,300.0,58
18101,12531,2023-07-29,Marisa y Kuky,Efectivo, ,1,300.0,58
18153,12571,2023-07-30,Fausto,Efectivo, ,1,350.0,58
18589,12879,2023-08-07,Marisa y Kuky,Efectivo, ,1,350.0,58
18844,13049,2023-08-11,Marisa y Kuky,Efectivo, ,2,700.0,58
18906,13091,2023-08-12,Marisa y Kuky,Efectivo, ,1,350.0,58
19296,13349,2023-08-20,Marisa y Kuky,Efectivo, ,1,400.0,58
19310,13355,2023-08-20,Marisa y Kuky,Efectivo, ,1,400.0,58
19661,13608,2023-08-25,Marisa y Kuky,Efectivo, ,1,400.0,58
20042,13864,2023-09-01,Marisa y Kuky,Efectivo, ,1,430.0,58
20056,13874,2023-09-01,Marisa y Kuky,Efectivo, ,1,430.0,58
20068,13884,2023-09-02,Marisa y Kuky,Efectivo, ,1,450.0,58
20113,13914,2023-09-02,Marisa y Kuky,Efectivo, ,1,450.0,58
20497,14200,2023-09-10,Marisa y Kuky,Efectivo, ,1,450.0,58
20686,14336,2023-09-12,Marisa y Kuky,Efectivo, ,1,450.0,58
21281,14767,2023-09-23,Fausto,Efectivo, ,1,450.0,58
21479,14915,2023-09-27,Marisa y Kuky,Debito, ,1,450.0,58
21583,14990,2023-09-29,Marisa y Kuky,Efectivo, ,1,450.0,58
21864,15180,2023-10-04,Marisa y Kuky,Efectivo, ,1,450.0,58
22410,15565,2023-10-14,Fausto,Efectivo, ,1,450.0,58
22454,15599,2023-10-15,Marisa y Kuky,Efectivo, ,1,450.0,58
22508,15641,2023-10-16,Marisa y Kuky,Efectivo, ,1,500.0,58
23485,16350,2023-11-06,Marisa y Kuky,Efectivo, ,1,500.0,58
23575,16414,2023-11-08,Marisa y Kuky,Efectivo, ,1,500.0,58
23900,16659,2023-11-15,Marisa y Kuky,Efectivo, ,1,500.0,58
23945,16690,2023-11-16,Marisa y Kuky,Efectivo, ,1,500.0,58
24071,16766,2023-11-18,Fausto,Efectivo, ,1,500.0,58
24538,17099,2023-11-26,Marisa y Kuky,Efectivo, ,1,550.0,58
24559,17111,2023-11-26,Marisa y Kuky,Efectivo, ,1,550.0,58
24666,17185,2023-11-29,Marisa y Kuky,Efectivo, ,2,1100.0,58
24816,17296,2023-12-01,Marisa y Kuky,Efectivo, ,1,550.0,58
24823,17302,2023-12-02,Fausto,Efectivo, ,1,550.0,58
24943,17391,2023-12-04,Marisa y Kuky,Efectivo, ,1,550.0,58
25414,17723,2023-12-12,Fausto,Efectivo, ,1,550.0,58
25419,17726,2023-12-12,Fausto,Efectivo, ,2,1100.0,58
25661,17897,2023-12-16,Marisa y Kuky,Efectivo, ,1,550.0,58
25704,17926,2023-12-17,Fausto,Efectivo, ,1,550.0,58
14825,10252,2023-06-04,Marisa y Kuky,Efectivo, ,1,230.0,1359
16005,11076,2023-06-23,Fausto,Efectivo, ,1,0.0,1359
16142,11175,2023-06-25,Marisa y Kuky,Efectivo, ,1,230.0,1359
16813,11654,2023-07-06,Marisa y Kuky,Efectivo, ,1,250.0,1359
17080,11839,2023-07-10,Fausto,Efectivo, ,1,0.0,1359
17394,12054,2023-07-16,Marisa y Kuky,Efectivo, ,1,250.0,1359
17678,12232,2023-07-21,Fausto,Efectivo, ,1,250.0,1359
16706,11578,2023-07-05,Fausto,Efectivo, ,6,420.0,1542
16840,11674,2023-07-07,Fausto,Efectivo, ,11,770.0,1542
17164,11894,2023-07-11,Fausto,Efectivo, ,5,350.0,1542
21307,14786,2023-09-23,Marisa y Kuky,Efectivo, ,1,1600.0,394
21813,15147,2023-10-03,Marisa y Kuky,Efectivo, ,1,1600.0,394
21850,15170,2023-10-04,Marisa y Kuky,Efectivo, ,1,1600.0,394
22671,15759,2023-10-20,Marisa y Kuky,Efectivo, ,1,1600.0,394
24192,16859,2023-11-21,Marisa y Kuky,Efectivo, ,1,1600.0,394
27758,19427,2024-01-18,Marisa y Kuky,Efectivo, ,1,1800.0,394
15323,10600,2023-06-11,Marisa y Kuky,Efectivo, ,1,380.0,809
15874,10978,2023-06-20,Marisa y Kuky,Efectivo, ,1,450.0,809
21471,14909,2023-09-27,Marisa y Kuky,Efectivo, ,1,750.0,247
26594,18579,2023-12-30,Marisa y Kuky,Efectivo, ,1,550.0,1046
26817,18746,2024-01-01,Marisa y Kuky,Mercado Pago, ,1,700.0,1046
19676,13620,2023-08-26,Marisa y Kuky,Efectivo, ,2,40.0,1051
20330,14066,2023-09-06,Marisa y Kuky,Efectivo, ,1,50.0,1051
21022,14579,2023-09-18,Marisa y Kuky,Efectivo, ,1,50.0,1051
21112,14647,2023-09-20,Marisa y Kuky,Efectivo, ,3,150.0,1051
14820,10250,2023-06-04,Fausto,Efectivo, ,1,200.0,1053
14142,9750,2023-05-24,Fausto,Efectivo, ,1,100.0,394
14502,10026,2023-05-30,Marisa y Kuky,Efectivo, ,1,100.0,394
14537,10052,2023-05-31,Fausto,Efectivo, ,1,100.0,394
14588,10092,2023-06-01,Fausto,Efectivo, ,1,100.0,394
15047,10409,2023-06-07,Fausto,Efectivo, ,1,100.0,394
15478,10705,2023-06-14,Fausto,Efectivo, ,2,200.0,394
15792,10919,2023-06-19,Fausto,Efectivo, ,1,100.0,394
15889,10991,2023-06-21,Fausto,Efectivo, ,2,200.0,394
17424,12076,2023-07-17,Fausto,Efectivo, ,1,100.0,394
19796,13695,2023-08-28,Marisa y Kuky,Efectivo, ,1,200.0,394
20023,13850,2023-09-01,Fausto,Efectivo, ,1,200.0,394
20175,13960,2023-09-04,Marisa y Kuky,Efectivo, ,1,200.0,394
20691,14339,2023-09-13,Marisa y Kuky,Efectivo, ,1,200.0,394
21080,14623,2023-09-20,Marisa y Kuky,Efectivo, ,1,200.0,394
21138,14663,2023-09-21,Marisa y Kuky,Efectivo, ,4,800.0,394
21271,14761,2023-09-23,Fausto,Efectivo, ,1,200.0,394
21776,15121,2023-10-03,Marisa y Kuky,Efectivo, ,1,200.0,394
22166,15389,2023-10-10,Marisa y Kuky,Efectivo, ,1,200.0,394
22542,15667,2023-10-16,Marisa y Kuky,Efectivo, ,1,200.0,394
22559,15679,2023-10-17,Marisa y Kuky,Efectivo, ,3,600.0,394
22562,15680,2023-10-17,Marisa y Kuky,Efectivo, ,1,200.0,394
27773,19438,2024-01-18,Fausto,Efectivo, ,1,300.0,394
27810,19466,2024-01-19,Fausto,Efectivo, ,1,300.0,394
27826,19476,2024-01-19,Marisa y Kuky,Efectivo, ,1,300.0,394
27874,19508,2024-01-20,Fausto,Efectivo, ,1,300.0,394
14087,9711,2023-05-23,Fausto,Efectivo, ,1,230.0,265
14189,9778,2023-05-24,Marisa y Kuky,Efectivo, ,1,230.0,265
14555,10067,2023-05-31,Fausto,Efectivo, ,1,230.0,265
14969,10353,2023-06-06,Fausto,Efectivo, ,1,230.0,265
15098,10443,2023-06-08,Marisa y Kuky,Efectivo, ,1,230.0,265
14984,10363,2023-06-06,Fausto,Efectivo, ,1,1200.0,394
15157,10482,2023-06-09,Fausto,Efectivo, ,1,1200.0,394
15384,10644,2023-06-12,Marisa y Kuky,Efectivo, ,1,1200.0,394
15411,10663,2023-06-13,Fausto,Efectivo, ,2,3000.0,394
15468,10698,2023-06-14,Fausto,Efectivo, ,2,3000.0,394
16627,11524,2023-07-03,Marisa y Kuky,Efectivo, ,1,1500.0,394
17420,12073,2023-07-17,Fausto,Efectivo, ,1,1500.0,394
17854,12360,2023-07-24,Fausto,Efectivo, ,1,1500.0,394
19224,13300,2023-08-18,Marisa y Kuky,Efectivo, ,5,7500.0,394
19430,13441,2023-08-22,Fausto,Efectivo, ,1,1500.0,394
19436,13444,2023-08-22,Fausto,Efectivo, ,1,1500.0,394
19440,13446,2023-08-22,Fausto,Efectivo, ,1,1500.0,394
19852,13737,2023-08-29,Marisa y Kuky,Efectivo, ,1,1500.0,394
20004,13837,2023-08-31,Marisa y Kuky,Efectivo, ,1,1500.0,394
21040,14592,2023-09-19,Marisa y Kuky,Efectivo, ,1,1500.0,394
21720,15082,2023-10-02,Marisa y Kuky,Efectivo, ,1,1500.0,394
21964,15246,2023-10-06,Fausto,Efectivo, ,1,1600.0,394
24199,16866,2023-11-21,Marisa y Kuky,Efectivo, ,1,1600.0,394
26073,18196,2023-12-22,Marisa y Kuky,Efectivo, ,1,1700.0,394
27312,19109,2024-01-09,Fausto,Efectivo, ,1,1800.0,394
14515,10035,2023-05-30,Marisa y Kuky,Efectivo, ,1,0.0,1358
15018,10386,2023-06-06,Fausto,Efectivo, ,1,350.0,1358
15058,10417,2023-06-07,Fausto,Efectivo, ,1,350.0,1358
15281,10571,2023-06-10,Marisa y Kuky,Efectivo, ,1,350.0,1358
16344,11323,2023-06-29,Marisa y Kuky,Efectivo, ,1,350.0,1358
14102,9721,2023-05-23,Fausto,Efectivo, ,1,1200.0,394
14480,10014,2023-05-30,Fausto,Efectivo, ,1,1200.0,394
15691,10844,2023-06-17,Marisa y Kuky,Efectivo, ,1,1800.0,394
15834,10947,2023-06-20,Fausto,Efectivo, ,1,1800.0,394
15942,11029,2023-06-22,Fausto,Efectivo, ,1,1800.0,394
15987,11064,2023-06-23,Marisa y Kuky,Efectivo, ,1,1800.0,394
16659,11545,2023-07-04,Fausto,Efectivo, ,1,1600.0,394
17330,12008,2023-07-15,Fausto,Efectivo, ,1,1800.0,394
18763,12997,2023-08-10,Fausto,Efectivo, ,1,1600.0,394
19438,13444,2023-08-22,Fausto,Efectivo, ,1,1600.0,394
19809,13706,2023-08-28,Fausto,Efectivo, ,1,1600.0,394
19850,13736,2023-08-29,Marisa y Kuky,Efectivo, ,1,1600.0,394
19854,13739,2023-08-29,Marisa y Kuky,Efectivo, ,1,1600.0,394
19949,13805,2023-08-31,Fausto,Efectivo, ,1,1600.0,394
21474,14912,2023-09-27,Marisa y Kuky,Efectivo, ,1,1600.0,394
21858,15176,2023-10-04,Fausto,Efectivo, ,1,1600.0,394
14471,10009,2023-05-29,Marisa y Kuky,Efectivo, ,1,550.0,1530
16195,11215,2023-06-26,Marisa y Kuky,Efectivo, ,1,550.0,1530
16622,11520,2023-07-03,Marisa y Kuky,Efectivo, ,1,550.0,1530
16689,11566,2023-07-04,Marisa y Kuky,Efectivo, ,1,550.0,1530
23586,16421,2023-11-08,Marisa y Kuky,Efectivo, ,1,500.0,394
23669,16485,2023-11-10,Marisa y Kuky,Efectivo, ,1,500.0,394
23847,16620,2023-11-13,Marisa y Kuky,Efectivo, ,1,500.0,394
23848,16620,2023-11-13,Marisa y Kuky,Efectivo, ,1,500.0,394
23849,16620,2023-11-13,Marisa y Kuky,Efectivo, ,1,500.0,394
23883,16647,2023-11-14,Marisa y Kuky,Efectivo, ,1,500.0,394
23904,16663,2023-11-15,Marisa y Kuky,Efectivo, ,1,500.0,394
24193,16860,2023-11-21,Marisa y Kuky,Efectivo, ,1,500.0,394
24255,16902,2023-11-23,Marisa y Kuky,Efectivo, ,1,500.0,394
24285,16923,2023-11-23,Marisa y Kuky,Efectivo, ,1,500.0,394
24631,17158,2023-11-28,Marisa y Kuky,Efectivo, ,2,1000.0,394
25117,17503,2023-12-07,Marisa y Kuky,Efectivo, ,1,500.0,394
25171,17546,2023-12-08,Fausto,Efectivo, ,1,500.0,394
25379,17696,2023-12-12,Marisa y Kuky,Efectivo, ,1,500.0,394
25650,17888,2023-12-16,Marisa y Kuky,Efectivo, ,1,500.0,394
25791,17992,2023-12-18,Marisa y Kuky,Efectivo, ,1,500.0,394
26086,18205,2023-12-22,Marisa y Kuky,Efectivo, ,1,500.0,394
21200,14707,2023-09-22,Fausto,Efectivo, ,1,500.0,394
19518,13505,2023-08-23,Marisa y Kuky,Efectivo, ,1,500.0,394
22739,15805,2023-10-21,Fausto,Efectivo, ,1,650.0,822
22352,15519,2023-10-13,Marisa y Kuky,Efectivo, ,1,180.0,833
51,47,2022-12-04,Marisa y Kuky,Efectivo, ,1,80.0,1
62,55,2022-12-04,Marisa y Kuky,Efectivo, ,1,150.0,1
77,67,2022-12-04,Marisa y Kuky,Efectivo, ,1,100.0,1
93,83,2022-12-05,Marisa y Kuky,Efectivo, ,1,100.0,1
152,126,2022-12-05,Marisa y Kuky,Efectivo, ,1,100.0,1
178,144,2022-12-06,Marisa y Kuky,Efectivo, ,1,100.0,1
189,153,2022-12-06,Fausto,Efectivo, ,1,100.0,1
197,160,2022-12-06,Marisa y Kuky,Efectivo, ,1,100.0,1
335,263,2022-12-08,Marisa y Kuky,Efectivo, ,1,80.0,1
344,269,2022-12-08,Fausto,Efectivo, ,1,100.0,1
352,275,2022-12-08,Marisa y Kuky,Efectivo, ,1,100.0,1
389,299,2022-12-09,Marisa y Kuky,Efectivo, ,1,150.0,1
465,351,2022-12-10,Marisa y Kuky,Efectivo, ,1,100.0,1
474,357,2022-12-10,Marisa y Kuky,Efectivo, ,2,200.0,1
479,362,2022-12-10,Marisa y Kuky,Efectivo, ,1,100.0,1
528,394,2022-12-11,Marisa y Kuky,Efectivo, ,1,100.0,1
533,399,2022-12-11,Marisa y Kuky,Efectivo, ,1,100.0,1
549,408,2022-12-11,Marisa y Kuky,Efectivo, ,1,100.0,1
647,471,2022-12-12,Fausto,Efectivo, ,1,100.0,1
684,500,2022-12-12,Marisa y Kuky,Efectivo, ,1,150.0,1
685,501,2022-12-12,Marisa y Kuky,Efectivo, ,1,150.0,1
742,533,2022-12-14,Fausto,Efectivo, ,1,100.0,1
895,627,2022-12-16,Marisa y Kuky,Efectivo, ,2,200.0,1
910,636,2022-12-16,Fausto,Efectivo, ,1,100.0,1
923,646,2022-12-16,Fausto,Efectivo, ,1,100.0,1
930,650,2022-12-16,Marisa y Kuky,Efectivo, ,1,300.0,1
957,668,2022-12-16,Marisa y Kuky,Efectivo, ,1,300.0,1
1038,722,2022-12-17,Marisa y Kuky,Efectivo, ,1,100.0,1
1071,742,2022-12-18,Marisa y Kuky,Efectivo, ,1,100.0,1
1116,773,2022-12-18,Marisa y Kuky,Efectivo, ,1,100.0,1
1263,867,2022-12-20,Marisa y Kuky,Efectivo, ,1,150.0,1
1331,915,2022-12-20,Marisa y Kuky,Efectivo, ,1,150.0,1
1380,945,2022-12-21,Marisa y Kuky,Efectivo, ,1,100.0,1
1381,946,2022-12-21,Marisa y Kuky,Efectivo, ,1,150.0,1
1383,947,2022-12-21,Marisa y Kuky,Efectivo, ,1,0.0,1
1403,957,2022-12-21,Marisa y Kuky,Efectivo, ,1,300.0,1
1451,992,2022-12-22,Fausto,Efectivo, ,1,100.0,1
1471,1008,2022-12-22,Fausto,Efectivo, ,1,150.0,1
1497,1027,2022-12-22,Fausto,Efectivo, ,1,100.0,1
1507,1032,2022-12-23,Fausto,Efectivo, ,1,100.0,1
1530,1051,2022-12-23,Fausto,Efectivo, ,1,100.0,1
1747,1192,2022-12-25,Marisa y Kuky,Efectivo, ,1,150.0,1
1990,1361,2022-12-29,Marisa y Kuky,Efectivo, ,1,200.0,1
2015,1378,2022-12-29,Marisa y Kuky,Efectivo, ,1,100.0,1
2052,1397,2022-12-30,Marisa y Kuky,Efectivo, ,1,100.0,1
2069,1406,2022-12-30,Marisa y Kuky,Efectivo, ,1,100.0,1
2072,1408,2022-12-30,Fausto,Efectivo, ,1,100.0,1
2211,1503,2022-12-31,Marisa y Kuky,Efectivo, ,1,300.0,1
2234,1517,2022-12-31,Marisa y Kuky,Efectivo, ,1,300.0,1
2384,1619,2023-01-02,Marisa y Kuky,Efectivo, ,1,150.0,1
2504,1698,2023-01-05,Fausto,Efectivo, ,1,100.0,1
2517,1705,2023-01-05,Fausto,Efectivo, ,1,100.0,1
2814,1913,2023-01-09,Fausto,Efectivo, ,1,100.0,1
2826,1923,2023-01-09,Fausto,Efectivo, ,1,300.0,1
3164,2148,2023-01-15,Marisa y Kuky,Efectivo, ,1,150.0,1
3215,2181,2023-01-15,Marisa y Kuky,Efectivo, ,1,100.0,1
3223,2187,2023-01-15,Marisa y Kuky,Efectivo, ,1,100.0,1
3234,2195,2023-01-15,Marisa y Kuky,Efectivo, ,1,100.0,1
3283,2229,2023-01-16,Marisa y Kuky,Efectivo, ,1,100.0,1
3343,2259,2023-01-17,Fausto,Efectivo, ,1,150.0,1
3351,2267,2023-01-17,Fausto,Efectivo, ,1,150.0,1
3381,2288,2023-01-18,Fausto,Efectivo, ,1,100.0,1
3440,2330,2023-01-18,Marisa y Kuky,Efectivo, ,1,300.0,1
3458,2344,2023-01-19,Marisa y Kuky,Efectivo, ,1,100.0,1
3468,2352,2023-01-19,Marisa y Kuky,Efectivo, ,1,100.0,1
3512,2382,2023-01-19,Marisa y Kuky,Efectivo, ,1,200.0,1
3595,2441,2023-01-21,Marisa y Kuky,Efectivo, ,1,100.0,1
3615,2457,2023-01-21,Fausto,Efectivo, ,1,150.0,1
3696,2515,2023-01-22,Fausto,Efectivo, ,1,300.0,1
3831,2609,2023-01-24,Fausto,Efectivo, ,1,100.0,1
3925,2676,2023-01-25,Marisa y Kuky,Efectivo, ,1,150.0,1
3940,2690,2023-01-25,Fausto,Efectivo, ,1,200.0,1
3958,2700,2023-01-25,Marisa y Kuky,Efectivo, ,1,100.0,1
4174,2859,2023-01-29,Marisa y Kuky,Efectivo, ,1,150.0,1
4177,2861,2023-01-29,Marisa y Kuky,Efectivo, ,1,200.0,1
4328,2970,2023-01-31,Fausto,Efectivo, ,1,100.0,1
4359,2990,2023-01-31,Fausto,Efectivo, ,1,150.0,1
4458,3055,2023-02-01,Fausto,Efectivo, ,1,150.0,1
4497,3081,2023-02-01,Marisa y Kuky,Efectivo, ,1,0.0,1
4538,3109,2023-02-02,Fausto,Efectivo, ,1,150.0,1
4619,3162,2023-02-03,Fausto,Efectivo, ,1,0.0,1
4703,3220,2023-02-04,Marisa y Kuky,Efectivo, ,1,150.0,1
4704,3220,2023-02-04,Marisa y Kuky,Efectivo, ,1,100.0,1
4842,3327,2023-02-05,Marisa y Kuky,Efectivo, ,1,150.0,1
4951,3411,2023-02-06,Marisa y Kuky,Efectivo, ,1,100.0,1
4962,3421,2023-02-07,Marisa y Kuky,Efectivo, ,1,150.0,1
5032,3468,2023-02-07,Marisa y Kuky,Efectivo, ,1,300.0,1
5145,3553,2023-02-08,Marisa y Kuky,Efectivo,Log In,1,100.0,1
5331,3690,2023-02-10,Marisa y Kuky,Efectivo, ,1,0.0,1
5358,3710,2023-02-11,Marisa y Kuky,Efectivo, ,1,100.0,1
5383,3727,2023-02-11,Marisa y Kuky,Efectivo, ,1,100.0,1
5396,3737,2023-02-11,Fausto,Efectivo, ,1,300.0,1
5493,3806,2023-02-12,Fausto,Efectivo, ,1,100.0,1
5601,3883,2023-02-13,Fausto,Efectivo, ,2,400.0,1
5853,4063,2023-02-15,Fausto,Efectivo, ,2,400.0,1
5960,4123,2023-02-16,Marisa y Kuky,Efectivo, ,1,100.0,1
5996,4152,2023-02-16,Marisa y Kuky,Efectivo, ,1,100.0,1
6009,4162,2023-02-16,Marisa y Kuky,Efectivo, ,1,300.0,1
6124,4239,2023-02-17,Marisa y Kuky,Efectivo, ,1,100.0,1
6135,4247,2023-02-17,Marisa y Kuky,Efectivo, ,1,100.0,1
6213,4301,2023-02-19,Marisa y Kuky,Efectivo, ,1,200.0,1
6275,4341,2023-02-19,Marisa y Kuky,Efectivo, ,1,100.0,1
6305,4362,2023-02-19,Fausto,Efectivo, ,1,100.0,1
6307,4364,2023-02-19,Fausto,Efectivo, ,2,200.0,1
6309,4365,2023-02-19,Fausto,Efectivo,Log In,1,100.0,1
6323,4374,2023-02-19,Marisa y Kuky,Efectivo, ,1,200.0,1
6345,4391,2023-02-19,Marisa y Kuky,Efectivo, ,1,100.0,1
6365,4405,2023-02-20,Marisa y Kuky,Efectivo, ,1,100.0,1
6368,4407,2023-02-20,Marisa y Kuky,Efectivo, ,1,0.0,1
6531,4524,2023-02-22,Marisa y Kuky,Efectivo, ,1,100.0,1
6763,4680,2023-02-23,Marisa y Kuky,Efectivo, ,1,100.0,1
6845,4738,2023-02-24,Fausto,Efectivo, ,1,200.0,1
6914,4787,2023-02-24,Marisa y Kuky,Efectivo,Log In,1,100.0,1
6915,4787,2023-02-24,Marisa y Kuky,Efectivo,Log In,1,100.0,1
6918,4789,2023-02-24,Marisa y Kuky,Efectivo, ,1,200.0,1
6951,4815,2023-02-25,Marisa y Kuky,Efectivo, ,2,200.0,1
6974,4829,2023-02-25,Fausto,Efectivo, ,2,400.0,1
6978,4833,2023-02-25,Fausto,Efectivo, ,1,200.0,1
7000,4844,2023-02-25,Fausto,Efectivo, ,1,100.0,1
7013,4849,2023-02-25,Fausto,Efectivo, ,1,200.0,1
7057,4877,2023-02-25,Marisa y Kuky,Efectivo, ,2,200.0,1
7068,4885,2023-02-26,Marisa y Kuky,Efectivo, ,1,200.0,1
7123,4923,2023-02-26,Fausto,Efectivo, ,1,200.0,1
7480,5154,2023-03-01,Marisa y Kuky,Efectivo, ,1,100.0,1
7597,5225,2023-03-02,Fausto,Efectivo, ,1,100.0,1
7631,5251,2023-03-03,Marisa y Kuky,Efectivo, ,1,100.0,1
7692,5286,2023-03-03,Marisa y Kuky,Efectivo, ,1,100.0,1
7741,5318,2023-03-04,Marisa y Kuky,Efectivo, ,1,300.0,1
7770,5339,2023-03-04,Fausto,Efectivo, ,1,200.0,1
7884,5412,2023-03-05,Fausto,Efectivo, ,1,100.0,1
7904,5425,2023-03-05,Marisa y Kuky,Efectivo, ,1,100.0,1
8059,5523,2023-03-06,Marisa y Kuky,Efectivo, ,1,300.0,1
8167,5598,2023-03-08,Marisa y Kuky,Efectivo, ,1,300.0,1
8241,5649,2023-03-08,Marisa y Kuky,Efectivo, ,1,100.0,1
8292,5681,2023-03-09,Fausto,Efectivo, ,1,100.0,1
8342,5716,2023-03-09,Marisa y Kuky,Efectivo, ,1,100.0,1
8392,5749,2023-03-10,Fausto,Efectivo, ,1,0.0,1
8478,5810,2023-03-11,Marisa y Kuky,Efectivo, ,1,100.0,1
8479,5810,2023-03-11,Marisa y Kuky,Efectivo, ,1,300.0,1
8481,5810,2023-03-11,Marisa y Kuky,Efectivo, ,1,100.0,1
8493,5817,2023-03-11,Marisa y Kuky,Efectivo, ,1,100.0,1
8501,5823,2023-03-11,Marisa y Kuky,Efectivo, ,1,200.0,1
8616,5917,2023-03-12,Marisa y Kuky,Efectivo, ,1,100.0,1
8618,5918,2023-03-12,Marisa y Kuky,Efectivo, ,1,100.0,1
8639,5931,2023-03-12,Marisa y Kuky,Efectivo, ,1,100.0,1
8695,5962,2023-03-13,Marisa y Kuky,Efectivo, ,1,100.0,1
8918,6118,2023-03-15,Marisa y Kuky,Efectivo, ,1,100.0,1
8991,6166,2023-03-15,Marisa y Kuky,Efectivo, ,1,100.0,1
9017,6179,2023-03-16,Marisa y Kuky,Efectivo, ,1,100.0,1
9049,6195,2023-03-16,Fausto,Efectivo, ,1,100.0,1
9120,6247,2023-03-17,Marisa y Kuky,Efectivo, ,1,100.0,1
9158,6278,2023-03-17,Marisa y Kuky,Efectivo, ,1,200.0,1
9220,6329,2023-03-18,Marisa y Kuky,Efectivo, ,1,100.0,1
9268,6355,2023-03-19,Marisa y Kuky,Efectivo, ,1,100.0,1
9306,6381,2023-03-20,Marisa y Kuky,Efectivo, ,1,200.0,1
9308,6382,2023-03-20,Marisa y Kuky,Efectivo, ,1,100.0,1
9327,6395,2023-03-20,Marisa y Kuky,Efectivo, ,1,100.0,1
9395,6444,2023-03-20,Marisa y Kuky,Efectivo, ,1,200.0,1
9408,6454,2023-03-21,Marisa y Kuky,Efectivo, ,1,300.0,1
9425,6461,2023-03-21,Marisa y Kuky,Efectivo, ,1,100.0,1
9437,6468,2023-03-21,Marisa y Kuky,Efectivo, ,1,200.0,1
9441,6469,2023-03-21,Fausto,Efectivo, ,1,100.0,1
9515,6522,2023-03-22,Marisa y Kuky,Efectivo, ,1,100.0,1
9541,6539,2023-03-22,Marisa y Kuky,Efectivo, ,1,100.0,1
9543,6541,2023-03-22,Marisa y Kuky,Efectivo, ,1,200.0,1
9590,6572,2023-03-23,Fausto,Efectivo, ,1,100.0,1
9595,6575,2023-03-23,Fausto,Efectivo, ,1,200.0,1
9681,6639,2023-03-24,Marisa y Kuky,Efectivo, ,1,100.0,1
9823,6742,2023-03-26,Marisa y Kuky,Efectivo, ,1,100.0,1
9867,6773,2023-03-27,Marisa y Kuky,Efectivo, ,1,150.0,1
9931,6817,2023-03-27,Marisa y Kuky,Efectivo, ,1,150.0,1
9938,6822,2023-03-27,Marisa y Kuky,Efectivo, ,1,250.0,1
10002,6859,2023-03-28,Marisa y Kuky,Efectivo, ,1,150.0,1
10003,6859,2023-03-28,Marisa y Kuky,Efectivo, ,1,150.0,1
10029,6882,2023-03-28,Marisa y Kuky,Efectivo, ,1,250.0,1
10111,6932,2023-03-29,Marisa y Kuky,Efectivo, ,1,100.0,1
10112,6933,2023-03-29,Marisa y Kuky,Efectivo, ,1,100.0,1
10114,6935,2023-03-29,Marisa y Kuky,Efectivo, ,1,100.0,1
10164,6974,2023-03-30,Marisa y Kuky,Efectivo, ,1,100.0,1
10174,6978,2023-03-30,Marisa y Kuky,Efectivo, ,1,250.0,1
10225,7008,2023-03-31,Fausto,Efectivo, ,1,150.0,1
10237,7017,2023-03-31,Fausto,Efectivo, ,2,300.0,1
10270,7044,2023-03-31,Fausto,Efectivo, ,1,100.0,1
10425,7151,2023-04-02,Marisa y Kuky,Efectivo, ,1,150.0,1
10509,7212,2023-04-03,Marisa y Kuky,Efectivo, ,1,150.0,1
10586,7261,2023-04-04,Marisa y Kuky,Efectivo, ,1,250.0,1
10594,7268,2023-04-04,Marisa y Kuky,Efectivo, ,1,250.0,1
10603,7273,2023-04-05,Marisa y Kuky,Efectivo, ,1,250.0,1
10716,7362,2023-04-06,Fausto,Efectivo, ,1,250.0,1
10953,7541,2023-04-09,Marisa y Kuky,Efectivo, ,1,250.0,1
10986,7561,2023-04-10,Marisa y Kuky,Efectivo, ,1,100.0,1
10996,7567,2023-04-10,Marisa y Kuky,Efectivo, ,1,150.0,1
11003,7571,2023-04-10,Marisa y Kuky,Efectivo, ,1,150.0,1
11013,7580,2023-04-10,Fausto,Efectivo, ,1,250.0,1
11051,7608,2023-04-11,Marisa y Kuky,Efectivo, ,1,250.0,1
11073,7627,2023-04-11,Marisa y Kuky,Efectivo, ,1,150.0,1
11165,7686,2023-04-12,Marisa y Kuky,Efectivo, ,1,150.0,1
11168,7689,2023-04-12,Marisa y Kuky,Efectivo, ,1,250.0,1
11182,7695,2023-04-12,Marisa y Kuky,Efectivo, ,1,250.0,1
11185,7697,2023-04-12,Marisa y Kuky,Efectivo, ,1,100.0,1
11338,7812,2023-04-15,Marisa y Kuky,Efectivo, ,1,100.0,1
11340,7813,2023-04-15,Marisa y Kuky,Efectivo, ,1,100.0,1
11398,7857,2023-04-16,Fausto,Efectivo, ,1,100.0,1
11430,7875,2023-04-16,Marisa y Kuky,Efectivo, ,1,100.0,1
11446,7885,2023-04-16,Marisa y Kuky,Efectivo, ,1,100.0,1
11454,7890,2023-04-16,Marisa y Kuky,Efectivo, ,1,250.0,1
11545,7952,2023-04-18,Fausto,Efectivo, ,1,150.0,1
